product,date,title,rating,body
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on June 28, 2019","Wide angles, great price point.",5.0,"This camera is a great home security device on a budget.  I live in a smaller apartment so I put it up near the kitchen and can see almost every angle someone could enter (there are only one door).  They offer a cloud service but I found it easy enough to buy a $10 micro SD card that holds about 3 days of around the clock footage, and you can have it send you live motion detection updates.  The angle is quite wide, and you can move your screen to see more on the camera peripherals, great product for the price, just ordered a second one for my mother, because she lives alone, and I'm sure it'll provide more than enough peace of mind!"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on May 11, 2021",Great value for Price,5.0,"Best what you can get for 18$. I don't think that you should expect more from budget camera. Sometimes mic doesn't work when I try to talk with my phone, but maybe it's WIFI issue, can't tell exactly. Overall I am satisfied and I know I need better camera, which will cost more."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on October 13, 2018",Great for the price!,5.0,"I bought this as basically a nanny cam and the picture is so clear, sound quality is good and it also has a microphone feature that I like so I can communicate as well. You have to buy an SD card if you want to be able to watch and save recordings. If you don’t have the SD card it records 6 seconds when it detects a motion or baby cry. Love that I’m able to check in on my kids while I’m at work, it gives me piece of mind. Will be buying more!"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on November 13, 2020",I’m going to buy more to give away as Christmas gifts.,5.0,I love these little cameras. Easy connection easy set up and it records everything that happens constantly.  I have YiHome cameras and I’m about to buy more To give away as Christmas gifts.Their new cloud service pricing makes it easy to afford to store in the cloud when you get five cameras monitoring.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on March 30, 2019",Good for the price and quality easy app I will buy again,5.0,"Until now good for price it more that I thought, in fact I am looking for buy more! Easy app to have everything under control. Of course nigh vision for the price regular you have to leave a light at home because if it not you cant see nothing and motion so many dubs but i still buy it.I was looking and reading so many ip cameras before i bought this, and well good enought"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on May 3, 2021",Great camera,5.0,We bought these to check up on our pets while we are at work. We love the quality of picture and the security of getting notifications and being able to record. We have 4 of these in our house- one goes to the front door so we can see who comes by. These are wonderful!
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on March 5, 2021",Quality security at a fair price,5.0,"Was skeptical about such a low prices camera, but after initial set-up, picture quality both daytime and at night are great. Easy to follow set-up, self-guided verbal commands and do not have to enter into any contract for 'cloud' service. Bust to keep picture, need mini-SD cards, AND can have up to 5 cameras uploaded to your phone ... Great!"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on January 1, 2022",Great little cameras,5.0,Great cameras and super price. With SD cards installed there is no need for a cloud server to record video. Live watch works great. Good night vision but not great. Good enough to see just whats out there.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on January 10, 2021",Outstanding Tech Support,5.0,"Purchased an Yi Camera product in Feb 2020.  In Oct 2020,  I could not log in to my WiFi.  I used Amazon's product help line contacting Yi camera.  Several emails past and getting no where, I think Yi was unable to see my email address but they did reply me.  Later, I purchased another new Yi camera while it was on sale during Black Friday.  My new camera log in to my WiFi with no problem.  This made me wonder why the old one was unable to log in.  Then I emailed Yi Tech Support, explained my problems and I told them all the steps I have done based on their advice.  Guess what, Within a week,  I received a new one since mine was still under the warranty period.  Nice work Yi Camera."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 10, 2021",Pensé que era buena calidad. Qué equivocada estoy,5.0,"La cámara no dura más de dos años. Empieza a dañarse y ya hoy perdí una de ellas. Otra, se desconecta sola y hay que reconectarla, para que se reprograme. Si vamos lejos de vacaciones, y pasa, ya es una cámara menos que podemos monitorear."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on October 14, 2018",Love this,5.0,"Wanted a doggie cam for my golden retriever, now I get to watch him and see whats happening in the house while I'm at work. Connects very very very easily to wifi, plugs into an outlet and you're ready to go. Don't need a memory card unless you want to have all the video saved. Streaming works well and you can just set it up for motion detection and save the video you stream after pressing the video button."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 5, 2017",Compared Head to Head vs a Nest drop cam,5.0,"We got this an a nest drop cam at the same time to see which we liked better before getting more for all over the house. This one won out by far against the Nest because it had more features, a less buggy app, looks nicer in the house, and was cheaper. On top of all of that, the Nest lost most of its usefulness for us once the free subscription ran out and would randomly disconnect, while the YI home camera worked flawlessly the whole time and continues to have the ability to replay video from back in time without a costly subscription."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 21, 2017",Excellent Camera Replacing Baby Monitor,5.0,I really love this camera so far. We installed it yesterday and I'll update if there are any issues. The camera seems to be sturdy and adjusts easily. Really crisp picture during the day and the night vision is amazing. Very clear sound and audio. It was easy to set up and install. The app is very functional too. The motion detection and baby crying notifications are helpful. This is replacing my current baby monitor. I wish we would have purchased this a long time ago. I'd highly recommend this in place of a baby monitor if you're on the fence. I like being able to check my phone instead of carrying around a clunky video monitor that had to be charged frequently. It has a speaker so you can talk to your child.The only slight negative is there is a small blue light on the camera that stays on but it's doesn't light up the room at all. It's still noticeable so I might cover it with a piece of electrical tape.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 6, 2020",Great little camera,5.0,"This little camera is a perfect fit for what I needed.  It detects an thing that moves.  And I have a dog that gets lonely and I'm able to watch her when I leave work, and also keep an eye on what the kids are doing.  I love this product and will purchase more too.  The sound is great, the picture is really good too, and its a great price.  FIVE STARS"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 28, 2017",Great camera,5.0,Bought one to test out this camera and found it has very good video quality at a distance and excellent close up quality during the day and still very good but not great night vision quality.  Definitely worth the money and plan to buy more of these.  Love that we can talk through this camera and the video alerts but wish we could have it installed on multiple phones. Overall very pleased with this purchase.  Showed the video and camera to friends and they purchased some and love them as well.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on June 10, 2021",Very good camera,5.0,"This security came is well worth the price. I install it at my shop as security camera, it has motion detection and will send you the alarm to notify you. Also the quality of the camera is very good too, as well as the pictures color."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 13, 2017",Great cameras working flawlessly,5.0,"The 1080p Yi Home and Yi Dome cameras are very impressive.  Had another brand that died while on vacation so I was reluctant to try another camera maker but I am glad I gave Yi a chance......very happy.  Easy setup, works flawlessly on my wifi and the day and night picture clarity is top notch.  I will be buying one more for my Garage and I am confident that when on trips I can keep an eye on things.  Recommend purchasing at least a 32gb memory card at the time of the camera purchase."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on March 31, 2017",Amazing Quality Camera... at an unbelievable Price point!,5.0,"I've decide to purchase four cameras for my home.  For the price it was worth a try and let me tell you I am more than satisfied with the choice I made. Not only is the 1080 picture quality  outstanding but it trumps all other cameras I have purchased before and returned due to disappointment.  All cameras came in easy accessible packages with easy instructions allowing you to get your camera placed  and up & running within a few minutes. I would rank this camera up against any other camera in its class and would recommend this  brand as having the best application on your smart phone.  The app (at least on a iPhone 7) is one of the cleanest, well organized and easy to use applications in the market. Software  Technology is far surpassed the cost of the unit.  Additionally, it is nice to have the option of having the local SD storage without having to purchase any cloud services."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on July 17, 2017",You cannot get a better camera at this price point,5.0,"I bought Yi Home Camera during the Prime Day to try it out.  Setting was a breeze.  It has all the features that I wanted.  Resolution was very good including night vision.  It has everything that the Arlo Pro has with the exception of wire free.  If you're looking for a streaming camera, this is the camera to get.  For this price, you cannot find a better camera.  No wonder this camera is #1 on Amazon.  I just wish their cloud monthly plan is cheaper.  Also, I don't know if they support NAS, but that will be a great feature to have in the future."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on July 1, 2017",I like it!!,5.0,"Just installed it today and so far I have hi and lows. Well the low wasn't too bad. Being a little computer illiterate, I encountered problems with the set up. After taking a breath and refraining from throwing a shoe at the camera, I realized that the setup instructions were asking for my wireless networks password, not the user name and password that I has set up for Yi camera. After I entered my wifi' password it cane alive and the kids haven't stopped playing with it yet. Nice, quality picture and easy to use. Like I said, first day, but so far very happy with my purchase. Oh yeah, need a 4gb-32gb SD card to record. Works without one, but I can't record."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on July 15, 2017",are awesome. I had purchased another set of surveillance cameras ...,5.0,"This camera, and I bought two, are awesome. I had purchased another set of surveillance cameras from another manufacturer at twice the price. They would not connect to the WiFi. These cameras were super simple to set up and connected to WiFi with ease. App works great as well. Images on my devices are very clear, sound quality exceeded by expectations. Was so pleased I just ordered two more. Looking for affordable security surveillance cameras, I highly recommend these."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on July 1, 2021",Love it. Can beat what it does for the price,5.0,Can’t beat what it does for the price. I seriously can’t complain because I don’t own another brand. I will say I’m having a hard time and still trying to find a way to connect to Alexa to use with my echo show.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 5, 2017",Incredible quality and 1/4 of the price of other cameras that are lower quality!,5.0,"Amazing camera! Clear and in full color during the day, night vision at night! Way better quality than the drop cams and 1/4 of the price! Easy to set up (took around 5-10min each camera). The talk back feature is great too. I love that you can turn off the light so no one detects a camera as being ""on"". I bought 5 of these, and I have them inside my house as well as inside my house, shooting out a window at my back gate and front porch. Works fantastic!"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on March 15, 2020",Fair price. Ease of use. Quick install.,5.0,This is so easy to install and the app is easy to use or navigate. The resolution is high quality HD and has a micro-sim slot for storage capacity in case you’re recording. Fair price for this amazing surveillance/security camera.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on November 5, 2017",Choose Yi for quality,5.0,"It took me about 5 minutes to install 2 of these cameras. Amazing, compared to other cameras I tried.Yi has it all. Quality, price and ease of installation. There are a full host of options that can be utilized. Remoting in from out of town is as fast as the connection you have at that moment. And the crystal clear lens is unbelievable in HD!I recommend these cameras to all my friends and everyone reading this review. Great job Yi !"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on October 18, 2019",Works great,5.0,"I love the Yi 1080p camera. I got one when my first was born two years ago and we still use that camera. It works great for keeping an eye on my babes. I got a second camera in preparation for my second child, who was born about 3 months ago, and it too work great, the sound is just quieter. I switched the new one with quieter sound pickup to be in my toddler’s room so I could hear my baby using the older camera. If I turn up the phone volume a lot, then I can hear the quieter camera."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on December 13, 2017",The  IOS app is back and these great little cameras are back in service.,5.0,"Update:  The IOS App (YI Home Lite) was added back to the APP Store, and I learned the issues I was having with the android app was my own doing, aka user error.  I successfully added a wifi extender to my friends network and configured the cameras on the extension name.  These little gems are back in service and providing super video.  Customer service continued to help me in the interim and had I been patient, I would have not had any issues except for not having the IOS app.I am back to recommending these great cameras."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on September 5, 2019",easy to use,5.0,"Easy to use, uses your home wifi, you can add more cameras later, make sure to connect to the 3g not the 5g. First camera ever bought, got it just to watch my doggie while he is in a crate. works like an app. I wish they would just do a website instead of having to download the thing on the PC, can't use work computer to spy on the doggie. have to use my data."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on October 11, 2017",Drop Nest Cam and Emrace Your Inner Yi,5.0,"This camera does not disappoint. Easy setup, slick design, nice picture quality. It’s a steal for 59.99. I’ll be testing it over the next week or so but plan to buy a few more to cover the rest of my home. I did a lot of research before I bought this camera and for the features and the price it simply can’t be beat. If you can live outside the Nest ecosystem these cameras are a great buy. Will update with more details as my test continues."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on May 5, 2020",love these,5.0,"i bought cameras for the inside of my house when my dog starting having seizures. these require an SD card to hold recordings, but the night vision is clear as day,  if a spec of dust flies across the screen it sets off the motion detector and the set up was super easy. the app is very user friendly. great product, great price."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on June 13, 2022",A great security camera,5.0,Great little camera that will connect directly to your phone. Pictures are very clear. Software could use a little work.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on April 13, 2018",GREAT SECURITY CAMS for the price..,5.0,"I have bought several of the Yi Home security cameras including the 1080p Dome,Home & Outdoor versions and the WORK GREAT...you can't beat the price for what you get..they have tons of feature's,the app works great and they use little bandwith so they come right up when accessing them for liveview whether from home or away from home...they only issue I have seen is the micro usb power cords that come with them don't work (which only started happening recently) but Yi or amazon will replace with no issue--not a deal breaker for me.."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on February 2, 2018",Great little camera.,5.0,"This camera is perfect for me! I have this inside my front window facing the front door and mailbox.  I will most likely order another soon. I love the app for the ipad. It takes snippet shots during the day and you can do full record when you want. I don't pay for the service, but it is there when I need it. Updates are easy, and camera talks to you when completed. good vision and price was reasonable."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on June 23, 2017","Great, inexpensive camera",5.0,"I was a bit reluctant at first to buy this camera when I saw that it is so inexpensive given that a friend told me to buy Nest camera. Well, I Am glad I bought this one. Actually, I am not sure how other brands can charge 4-5 times as much honestly. The image quality is great, the sound quality for the two way communicator is very loud and crisp. Set-up was a breeze and took about 3-4 minutes. I have it on an Android. Didn't try it on IPhone yet."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on July 23, 2017",Really good security camera for cheap!,5.0,"Really like this camera. I use it as a security camera for my room and it works very well. I keep it on high sensitivity and it alerts me every time someone enters through my doorway. Great for the price, and with a 32g memory chip it should last you around a couple of weeks before It has to be cleared. It is really easy to use the app, much easier than other home security apps that I have tried. I like how easy it is to scroll through different recordings to check alerts. You can also set an area that triggers the alarm text, which is great to set up at a doorway."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on March 7, 2020",Clear picture. Can watch live stream anytime and listen in.,5.0,I'm amazed at the quality. The pictured crystal clear. I can check in on my kids when I'm running errands and even talk to them. You can purchase a plan so it saves when motion activated when your out so you can check back and see what's going on when you're not home. Bought a second one for another room.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on February 18, 2022",Easy setup and decent picture to view when afar off distances,5.0,This camera works quite well.  I like that I dont have to pay in order to watch older videos.  A great bargain for the price.  Easy setup too.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on May 28, 2018",easy to set up & quite addictive!,5.0,"Excellent & great price. It was super easy to set up (I'm not techy at all). Now I can check in on my pups no matter where I am. I can just look on my phone. I'm obsessed! I recommend you order a micro sd card when you order this. I have had zero issues and have now had it for about a month. Thanks to this camera, I was able to solve the mystery of disappearing food from my kitchen counter. Look at my pic to see the guilty culprit!"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on July 17, 2021",Good price,5.0,This camera works great even night vision will order another
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on October 16, 2020",Great camera for the price!!,5.0,I have used these cameras for years now. Very good quality and really good picture. These work really good outside when not exposed to weather. I have them recording to an sd card installed in each. Just wish their cloud service was cheaper.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on December 22, 2021",Thanks,5.0,Thanks
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 22, 2020",Love this camera!!,5.0,"I love this camera so much, I use it for my kids room and it’s great. It is a little delayed so when I was setting up the camera I could see what I was doing before it would capture me moving but other than that everything is perfect. App works good, easy set up, night vision is good, I love how you can turn your phone and it’ll move the camera around. So far 10/10 and I hope it stays that way"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on October 25, 2017",but it requires a subscription and I don't like being tied to a service,5.0,"Wow! So simple to set up, did it within 10 minutes and I ordered the mini SD card with it, no monthly cloud or monitoring services. I was looking at the Nest cameras as I have the Nest thermostat, but it requires a subscription and I don't like being tied to a service. I'm now looking to purchase additional cameras. Oh and the two way voice is great to talk to my dogs while I'm away from home."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on May 31, 2020",Good product for its price,5.0,"Just started out with it so far a good camera for its price and quality. Using for my plants Id recommend so far im pleased with it. The night vision isn't all that great but for the price, reasonable i will definitely be buying maybe 2 more in the near future."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on July 19, 2017",Pretty cool system. Easy to use.,5.0,"I really like the camera. Make sure you hook it up to internet connection less than 5G. It won't work. Once I figured that out. It's all good. Subscription to their cloud is 9.99/month for 15 day 24 hour looping/recording and 14.99/month for 30 day looping and recording. The picture I posted is from the actual App! I'm happy with it thus far. I haven't had it long, so I will update."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on June 27, 2017",Great product,5.0,My nephew recommended this security camera for our house. We purchased one for our front door and one for our garage. Installation was easy. We had the cameras up and running in no time. I just bought a third one for our back door. I love being able to view our house from our smart phones. Picture is clear. it's portable and can move easily from room to room. The price is very reasonable especially for our peace of mind. Definitely recommend this product!!!
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on October 5, 2020",Great!,5.0,"I bought this to put in my kids school room, as school is virtual do to covid, and I work full time and needed a way to make sure my kids were doing their work.I love this thing, it is clear, and I can hear everything that is going on, and even talk with my kids through it!!! I plan to by more just to have around the house, for when I am at work and they are on breaks.. and just to have for incase!!!"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on July 22, 2017",This camera is such a great alternative to a baby monitor you would by at ...,5.0,This camera is such a great alternative to a baby monitor you would by at a baby store. It has impressive video quality and is simple to set up. The mounting bracket is versatile and allows the camera to be mounted in various positions. Don't waste your money on expensive cameras at the box stores. Buy this one you won't regret it.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on July 28, 2017",GREAT CAMERA!,5.0,"Camera works GREAT, set up was easy and picture quality is really good too.  The two way voice works well.  I used an SD card instead of cloud service and that seems to be fine.  Sometimes when you open the app on your phone and tap to access the camera it takes a few seconds on WiFi.  On data it may take a few seconds longer but WELL worth the price.  I liked this one so much I bought another one but got the dome this time so I could rotate the view!"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 25, 2017",Perfect for my pets!!,5.0,I just received my new YI camera yesterday and set up was easy and quick. I got it to watch my pets since one of my dogs is now blind and deaf. I wanted to see how she was doing in her new kennel area while I am at work.  Today I watched them at work and am happy to know she knows where her potty pad is and back to her bed. It is clear and I can zoom in. I would absolutely recommend this camera for indoor use.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on June 3, 2017",Great Camera For The Home,5.0,"The little instruction booklet is useless. I could not get it set up. It would not connect to my router. So I watched a video on YouTube and that explained it all. Now I love this thing. Using the Yi app on my iPhone, I can look at what is going on in my house anytime. Clear as a bell 1080p great color. You will not be unhappy with the product, or the price. Great buy!"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on April 2, 2020",Love these,5.0,"I've had mine running for 10 months 24/7.  When I first turned them on, I notice they felt warm to the touch.  But that's just how they are.  The night vision is automatic and works great.  They are easy to get hooked up to wifi and I love monitoring my home even when I'm away."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on December 27, 2017",Gave them a try and they worked out fine,5.0,"I have used these for a month now and have to see they are the best bang for your dollar. I use them for outside viewing, as I have three of them, through the window. Just make sure that you don't turn on the ir lights and turn of the power light and they work great. The motion sensors are set a medium and I never miss an alert as it reaches my phone within seconds.Any indoor lighting at night near the cameras can distort the picture( reflection) but outside lights enhance the picture. When the lights are off you will be satisfied with what you see. Absolutely love them and the added security they bring"
